original_image,crop_filename,split,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,dataset_source
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_041.jpg,train,0.012205119,0,645,829,1589,350,1053,478,1181,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_042.jpg,train,0.0122044245,1,2,740,724,306,299,434,427,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_043.jpg,train,0.012188212,0,1277,815,1944,343,1546,471,1674,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_044.jpg,train,0.012177705,0,1589,1086,1943,479,1702,607,1830,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_045.jpg,train,0.01217024,0,24,840,1232,356,564,484,692,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_046.jpg,train,0.012150776,589,1576,2580,1943,1520,1695,1648,1823,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_047.jpg,train,0.012138944,1596,0,2592,1446,2030,659,2158,787,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_048.jpg,train,0.012131702,0,775,1951,1940,911,1293,1039,1421,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_049.jpg,train,0.012018499,0,817,943,1842,407,1265,535,1393,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_050.jpg,train,0.01198418,410,0,2563,1348,1422,610,1550,738,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_051.jpg,train,0.011970614,696,1218,2592,1942,1580,1516,1708,1644,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_052.jpg,train,0.011961448,479,1649,2404,1943,1377,1732,1505,1860,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_053.jpg,train,0.011958799,0,592,1116,1710,494,1087,622,1215,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_054.jpg,train,0.011956721,0,1713,1197,1942,534,1763,662,1891,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_055.jpg,train,0.011909723,0,285,936,1388,404,772,532,900,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_056.jpg,train,0.011894633,1101,1308,2592,1942,1782,1561,1910,1689,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_057.jpg,train,0.011850535,750,916,2592,1942,1607,1365,1735,1493,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_058.jpg,train,0.011797373,2358,1,2586,792,2408,332,2536,460,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_059.jpg,train,0.011788115,0,834,1366,1942,619,1324,747,1452,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_060.jpg,train,0.01172576,2290,1174,2590,1935,2376,1490,2504,1618,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_061.jpg,train,0.011725273,2299,831,2589,1933,2380,1318,2508,1446,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_062.jpg,train,0.011685616,0,1144,1693,1941,782,1478,910,1606,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_063.jpg,train,0.011684653,18,1743,1675,1942,782,1778,910,1906,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_064.jpg,train,0.011628433,318,1768,2000,1942,1095,1791,1223,1919,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_065.jpg,train,0.0116193555,59,1609,2160,1943,1045,1712,1173,1840,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_066.jpg,train,0.011553978,1979,298,2590,1320,2220,745,2348,873,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_067.jpg,train,0.011492613,157,792,2495,1939,1262,1301,1390,1429,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_068.jpg,train,0.011448542,2131,632,2590,1504,2296,1004,2424,1132,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_069.jpg,train,0.011435231,0,96,1208,1195,540,581,668,709,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_070.jpg,train,0.0113903945,603,1761,2440,1941,1457,1787,1585,1915,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_071.jpg,train,0.01138822,2170,697,2589,1928,2315,1248,2443,1376,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_072.jpg,train,0.011365148,0,334,2318,1944,1095,1075,1223,1203,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_073.jpg,train,0.01135409,249,1207,2220,1943,1170,1511,1298,1639,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_074.jpg,train,0.01133115,2316,70,2589,1243,2388,592,2516,720,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_075.jpg,train,0.011273401,0,25,1438,1504,655,700,783,828,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_076.jpg,train,0.011208171,461,1333,2429,1943,1381,1574,1509,1702,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_077.jpg,train,0.0111446865,529,2,2575,646,1488,260,1616,388,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_078.jpg,train,0.010889177,1093,1,2592,527,1778,200,1906,328,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_079.jpg,train,0.010751623,0,382,1473,1730,672,992,800,1120,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_080.jpg,train,0.010749671,1293,941,2592,1940,1878,1376,2006,1504,yolo8
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_081.jpg,train,0.010040404,1641,2,2592,589,2052,231,2180,359,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_000.jpg,train,0.014069413,0,0,1746,1341,809,606,937,734,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_001.jpg,train,0.012677393,0,846,1287,1942,579,1330,707,1458,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_002.jpg,train,0.012601605,2,0,1079,348,476,110,604,238,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_003.jpg,train,0.0125996,0,10,246,1011,59,446,187,574,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_004.jpg,train,0.0125962,0,0,356,361,114,116,242,244,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_005.jpg,train,0.012531058,3,1,1503,957,689,415,817,543,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_006.jpg,train,0.012473232,0,3,254,728,63,301,191,429,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_007.jpg,train,0.012451729,0,1580,1592,1942,732,1697,860,1825,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_008.jpg,train,0.0124208955,0,909,237,1943,54,1362,182,1490,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_009.jpg,train,0.012406381,2428,1213,2590,1937,2445,1511,2573,1639,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_010.jpg,train,0.012386181,187,1677,2111,1944,1085,1746,1213,1874,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_011.jpg,train,0.012372045,21,0,1535,371,714,121,842,249,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_012.jpg,train,0.012355188,0,146,1331,1822,601,920,729,1048,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_013.jpg,train,0.012334259,412,0,1902,235,1093,53,1221,181,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_014.jpg,train,0.012328092,0,544,1524,1944,698,1180,826,1308,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_015.jpg,train,0.012318475,2119,0,2585,605,2288,238,2416,366,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_016.jpg,train,0.012317227,1843,0,2586,350,2150,111,2278,239,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_017.jpg,train,0.012313881,0,406,349,1671,110,974,238,1102,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_018.jpg,train,0.012276375,0,2,775,786,323,330,451,458,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_019.jpg,train,0.012272022,714,0,2109,292,1347,82,1475,210,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_020.jpg,train,0.012265555,148,1,1655,204,837,38,965,166,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_021.jpg,train,0.012238785,1871,684,2587,1911,2165,1233,2293,1361,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_022.jpg,train,0.012233586,1528,1270,2587,1939,1993,1540,2121,1668,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_023.jpg,train,0.012211417,1267,0,2493,387,1816,129,1944,257,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_024.jpg,train,0.012207477,0,1077,857,1942,364,1445,492,1573,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_025.jpg,train,0.012206684,116,316,1683,1779,835,983,963,1111,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_026.jpg,train,0.012182588,1849,1107,2587,1939,2154,1459,2282,1587,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_027.jpg,train,0.012182363,2439,0,2591,838,2451,355,2579,483,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_028.jpg,train,0.012160166,1,1380,1255,1941,564,1596,692,1724,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_029.jpg,train,0.012145797,0,282,336,1470,104,812,232,940,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_030.jpg,train,0.0121455565,1700,885,2583,1680,2077,1218,2205,1346,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_031.jpg,train,0.012137996,601,1669,2571,1944,1522,1742,1650,1870,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_032.jpg,train,0.012119639,0,692,249,1763,60,1163,188,1291,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_033.jpg,train,0.012102518,0,1741,717,1943,294,1778,422,1906,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_034.jpg,train,0.012095758,361,13,1909,1073,1071,479,1199,607,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_035.jpg,train,0.012083036,1485,1750,2584,1943,1970,1782,2098,1910,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_036.jpg,train,0.012073892,1507,91,2568,638,1973,300,2101,428,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_037.jpg,train,0.012067653,0,13,642,1049,257,467,385,595,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_038.jpg,train,0.012049164,2457,509,2590,1752,2459,1066,2587,1194,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_039.jpg,train,0.012034993,1774,13,2576,586,2111,235,2239,363,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_040.jpg,train,0.012030106,0,2,1058,731,465,302,593,430,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_041.jpg,train,0.012026729,2034,8,2585,1043,2245,461,2373,589,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_042.jpg,train,0.012021138,2450,31,2590,1630,2456,766,2584,894,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_043.jpg,train,0.012014843,166,824,1655,1827,846,1261,974,1389,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_044.jpg,train,0.012014684,0,1176,522,1944,197,1496,325,1624,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_045.jpg,train,0.011999898,1685,733,2583,1439,2070,1022,2198,1150,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_046.jpg,train,0.011999168,0,0,1774,676,823,274,951,402,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_047.jpg,train,0.01199559,340,1253,1643,1922,927,1523,1055,1651,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_048.jpg,train,0.011989483,337,122,1766,1526,987,760,1115,888,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_049.jpg,train,0.011974349,2441,685,2589,1942,2451,1249,2579,1377,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_050.jpg,train,0.011973046,4,1759,1156,1942,516,1786,644,1914,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_051.jpg,train,0.011965957,846,42,2155,690,1436,302,1564,430,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_052.jpg,train,0.01196519,1575,613,2586,1262,2016,873,2144,1001,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_053.jpg,train,0.011962682,1041,487,2099,1128,1506,743,1634,871,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_054.jpg,train,0.011959458,1820,610,2584,1615,2138,1048,2266,1176,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_055.jpg,train,0.011954963,702,417,1862,1291,1218,790,1346,918,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_056.jpg,train,0.011953573,451,814,1774,1676,1048,1181,1176,1309,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_057.jpg,train,0.011947666,0,55,261,1239,66,583,194,711,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_058.jpg,train,0.011946376,1131,904,2078,1475,1540,1125,1668,1253,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_059.jpg,train,0.011943073,905,634,1964,1266,1370,886,1498,1014,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_060.jpg,train,0.011939383,825,345,1991,1069,1344,643,1472,771,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_061.jpg,train,0.011933848,431,410,1756,1625,1029,953,1157,1081,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_062.jpg,train,0.01193142,2005,258,2582,1412,2229,771,2357,899,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_063.jpg,train,0.011929885,1357,919,2562,1633,1895,1212,2023,1340,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_064.jpg,train,0.011924659,724,886,1897,1547,1246,1152,1374,1280,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_065.jpg,train,0.0119207045,681,30,2046,910,1299,406,1427,534,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_066.jpg,train,0.011914377,1232,631,2330,1256,1717,879,1845,1007,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_067.jpg,train,0.011913821,1141,240,2324,845,1668,478,1796,606,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_068.jpg,train,0.011912013,1559,241,2556,832,1993,472,2121,600,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_069.jpg,train,0.011906784,2448,2,2590,1182,2455,528,2583,656,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_070.jpg,train,0.011900318,1433,350,2524,974,1914,598,2042,726,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_071.jpg,train,0.011898641,564,1170,1724,1768,1080,1405,1208,1533,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_072.jpg,train,0.011891596,1211,483,2300,1120,1691,737,1819,865,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_073.jpg,train,0.011889103,1093,68,2315,641,1640,290,1768,418,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_074.jpg,train,0.011881655,2262,116,2583,1228,2358,608,2486,736,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_075.jpg,train,0.011874653,974,361,2125,998,1485,615,1613,743,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_076.jpg,train,0.0118709,1439,473,2541,1105,1926,725,2054,853,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_077.jpg,train,0.011870435,742,611,1857,1395,1235,939,1363,1067,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_078.jpg,train,0.011864419,1789,543,2577,1168,2119,791,2247,919,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_079.jpg,train,0.011864279,41,1037,1536,1938,724,1423,852,1551,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_080.jpg,train,0.01185859,1117,789,2080,1372,1534,1016,1662,1144,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_081.jpg,train,0.0118576735,726,208,2031,1014,1314,547,1442,675,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_082.jpg,train,0.011850831,1381,808,2569,1507,1911,1093,2039,1221,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_083.jpg,train,0.011850038,848,1165,2016,1787,1368,1412,1496,1540,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_084.jpg,train,0.011841782,865,978,2014,1603,1375,1226,1503,1354,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_085.jpg,train,0.011837827,883,226,2151,889,1453,493,1581,621,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_086.jpg,train,0.011834392,2218,4,2584,853,2337,364,2465,492,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_087.jpg,train,0.011834008,834,1282,2127,1919,1416,1536,1544,1664,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_088.jpg,train,0.011826493,1353,1053,2541,1776,1883,1350,2011,1478,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_089.jpg,train,0.011817296,1787,394,2573,1057,2116,661,2244,789,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_090.jpg,train,0.011789015,1315,724,2536,1384,1861,990,1989,1118,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_091.jpg,train,0.011778647,355,1472,2000,1943,1113,1643,1241,1771,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_092.jpg,train,0.011740428,1206,1192,2203,1743,1640,1403,1768,1531,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_093.jpg,train,0.011734433,645,1279,1867,1917,1192,1534,1320,1662,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_094.jpg,train,0.011731862,1221,1005,2216,1607,1654,1242,1782,1370,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_095.jpg,train,0.011730115,671,1484,2342,1943,1442,1649,1570,1777,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_096.jpg,train,0.011694911,1329,1633,2586,1943,1893,1724,2021,1852,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_097.jpg,train,0.011689285,2179,26,2585,1118,2318,508,2446,636,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_098.jpg,train,0.011684945,0,583,1086,1765,479,1110,607,1238,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_099.jpg,train,0.011662592,2,0,1359,501,616,186,744,314,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_100.jpg,train,0.011656614,1300,7,2452,563,1812,221,1940,349,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_101.jpg,train,0.0115848845,1202,1305,2397,1913,1735,1545,1863,1673,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_102.jpg,train,0.011546802,27,1765,1707,1941,803,1789,931,1917,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_103.jpg,train,0.0115253525,62,1472,1712,1944,823,1644,951,1772,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_104.jpg,train,0.0114805065,0,11,921,1219,396,551,524,679,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_105.jpg,train,0.011437517,681,1770,2590,1940,1571,1791,1699,1919,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_106.jpg,train,0.0112902615,219,1771,2111,1940,1101,1791,1229,1919,yolo8
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_107.jpg,train,0.011282316,1264,1424,2584,1941,1860,1618,1988,1746,yolo8
