original_image,crop_filename,split,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,dataset_source,ground_truth_class
train/images/1704282807-0004-R_T.jpg,1704282807-0004-R_T_crop_012.jpg,train,0.30756542,497,879,582,952,475,851,603,979,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_000.jpg,train,0.780426,2464,498,2548,577,2442,473,2570,601,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_001.jpg,train,0.7676627,1363,203,1436,273,1335,174,1463,302,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_002.jpg,train,0.7091599,270,242,347,316,244,215,372,343,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_003.jpg,train,0.667634,1613,462,1687,534,1586,434,1714,562,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_004.jpg,train,0.6295763,895,81,969,158,868,55,996,183,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_005.jpg,train,0.6208829,1929,613,1986,675,1893,580,2021,708,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_006.jpg,train,0.6136238,1939,401,2018,474,1914,373,2042,501,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_007.jpg,train,0.5876371,1555,1056,1633,1143,1530,1035,1658,1163,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_008.jpg,train,0.5792675,0,833,52,899,0,802,90,930,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_009.jpg,train,0.5635646,247,924,313,993,216,894,344,1022,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_010.jpg,train,0.5460411,956,1171,1029,1245,928,1144,1056,1272,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_011.jpg,train,0.49645877,2281,704,2364,783,2258,679,2386,807,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_012.jpg,train,0.49369055,1548,1051,1639,1147,1529,1035,1657,1163,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_013.jpg,train,0.48458874,671,1249,763,1338,653,1229,781,1357,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_014.jpg,train,0.48257282,440,907,498,971,405,875,533,1003,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_015.jpg,train,0.4635095,677,1254,757,1336,653,1231,781,1359,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_016.jpg,train,0.4341321,436,900,502,974,405,873,533,1001,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_017.jpg,train,0.4064845,2279,699,2366,786,2258,678,2386,806,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_018.jpg,train,0.3951848,2536,264,2591,330,2499,233,2592,361,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_019.jpg,train,0.37494498,1395,1801,1486,1889,1376,1781,1504,1909,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_020.jpg,train,0.35159117,1390,1797,1489,1894,1375,1781,1503,1909,multispecies,0
train/images/1704282807-0007-R.jpg,1704282807-0007-R_crop_021.jpg,train,0.33854687,311,1426,379,1492,281,1395,409,1523,multispecies,0
train/images/1312132815-0012-S.jpg,1312132815-0012-S_crop_000.jpg,train,0.3820146,1067,1046,1184,1175,1061,1046,1189,1174,multispecies,2
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_000.jpg,train,0.45806086,2296,1518,2386,1610,2277,1500,2405,1628,multispecies,0
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_001.jpg,train,0.3302785,643,1320,758,1432,636,1312,764,1440,multispecies,0
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_002.jpg,train,0.32994473,1954,1455,2064,1553,1945,1440,2073,1568,multispecies,0
train/images/1409171742-0010-R.jpg,1409171742-0010-R_crop_000.jpg,train,0.51194096,1293,69,1391,166,1278,53,1406,181,multispecies,0
train/images/1409171742-0010-R.jpg,1409171742-0010-R_crop_001.jpg,train,0.4809844,1604,1410,1709,1517,1592,1399,1720,1527,multispecies,0
train/images/1409171742-0010-R.jpg,1409171742-0010-R_crop_002.jpg,train,0.46849537,763,951,873,1047,754,935,882,1063,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_000.jpg,train,0.6544023,1428,426,1508,512,1404,405,1532,533,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_001.jpg,train,0.5174891,1451,302,1502,347,1412,260,1540,388,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_002.jpg,train,0.49262404,1362,887,1424,949,1329,854,1457,982,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_003.jpg,train,0.48241636,55,913,110,968,18,876,146,1004,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_004.jpg,train,0.48169148,1009,451,1053,495,967,409,1095,537,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_005.jpg,train,0.46154535,1127,1195,1177,1250,1088,1158,1216,1286,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_006.jpg,train,0.45353398,2488,453,2538,498,2449,411,2577,539,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_007.jpg,train,0.44993144,745,1441,793,1488,705,1400,833,1528,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_008.jpg,train,0.38008973,1075,633,1128,693,1037,599,1165,727,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_009.jpg,train,0.33779663,311,291,372,353,277,258,405,386,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_010.jpg,train,0.3282386,1576,770,1616,814,1532,728,1660,856,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_011.jpg,train,0.31301314,289,995,335,1035,248,951,376,1079,multispecies,0
train/images/1701151546-0004-R_T.jpg,1701151546-0004-R_T_crop_012.jpg,train,0.31232244,803,628,851,675,763,587,891,715,multispecies,0
train/images/1707180816-0007-T.jpg,1707180816-0007-T_crop_000.jpg,train,0.39455616,1229,896,1347,1018,1224,893,1352,1021,multispecies,3
train/images/1709041080-0030-S.jpg,1709041080-0030-S_crop_000.jpg,train,0.35123226,1296,401,1498,591,1333,432,1461,560,multispecies,1
train/images/1703121298-0016-G.jpg,1703121298-0016-G_crop_000.jpg,train,0.3142657,266,416,458,599,298,443,426,571,multispecies,1
train/images/1708161076-0009-R.jpg,1708161076-0009-R_crop_000.jpg,train,0.30624753,1692,455,1770,536,1667,431,1795,559,multispecies,3
train/images/1305121398-0012-S.jpg,1305121398-0012-S_crop_000.jpg,train,0.40552798,1158,912,1279,1076,1154,930,1282,1058,multispecies,0
train/images/1305121398-0012-S.jpg,1305121398-0012-S_crop_001.jpg,train,0.30040434,1159,912,1272,1079,1151,931,1279,1059,multispecies,0
train/images/1708161076-0004-R.jpg,1708161076-0004-R_crop_000.jpg,train,0.514056,1287,781,1388,902,1273,777,1401,905,multispecies,3
train/images/1708161076-0004-R.jpg,1708161076-0004-R_crop_001.jpg,train,0.31600907,1292,786,1386,899,1275,778,1403,906,multispecies,3
train/images/1305121398-0004-R.jpg,1305121398-0004-R_crop_000.jpg,train,0.47151306,808,1072,885,1151,782,1047,910,1175,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_000.jpg,train,0.86362773,1105,1073,1180,1149,1078,1047,1206,1175,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_001.jpg,train,0.8563904,1007,1374,1087,1444,983,1345,1111,1473,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_002.jpg,train,0.8077382,1357,731,1445,806,1337,704,1465,832,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_003.jpg,train,0.7566784,1262,1173,1347,1257,1240,1151,1368,1279,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_004.jpg,train,0.6928276,1700,1593,1769,1667,1670,1566,1798,1694,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_005.jpg,train,0.64935833,802,1701,890,1779,782,1676,910,1804,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_006.jpg,train,0.6261171,734,1225,819,1311,712,1204,840,1332,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_007.jpg,train,0.62589055,1021,1203,1114,1291,1003,1183,1131,1311,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_008.jpg,train,0.62132055,2111,608,2181,685,2082,582,2210,710,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_009.jpg,train,0.6054756,1934,918,2018,997,1912,893,2040,1021,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_010.jpg,train,0.5548419,863,757,933,826,834,727,962,855,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_011.jpg,train,0.5458044,861,752,939,830,836,727,964,855,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_012.jpg,train,0.5334211,920,565,1001,641,896,539,1024,667,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_013.jpg,train,0.5287001,473,1155,560,1228,452,1127,580,1255,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_014.jpg,train,0.52049065,1564,357,1648,437,1542,333,1670,461,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_015.jpg,train,0.516785,1953,51,2033,122,1929,22,2057,150,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_016.jpg,train,0.51589054,1723,965,1799,1050,1697,943,1825,1071,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_017.jpg,train,0.50394887,890,1233,964,1320,863,1212,991,1340,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_018.jpg,train,0.5036814,2108,603,2189,691,2084,583,2212,711,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_019.jpg,train,0.48811507,2063,1467,2144,1543,2039,1441,2167,1569,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_020.jpg,train,0.47624618,1751,1218,1827,1297,1725,1193,1853,1321,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_021.jpg,train,0.45537016,1728,968,1794,1048,1697,944,1825,1072,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_022.jpg,train,0.44924375,311,1369,376,1439,279,1340,407,1468,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_023.jpg,train,0.4461452,468,1516,538,1580,439,1484,567,1612,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_024.jpg,train,0.44100332,2096,1766,2186,1855,2077,1746,2205,1874,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_025.jpg,train,0.42480585,1866,1444,1938,1517,1838,1416,1966,1544,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_026.jpg,train,0.40789488,1213,1809,1310,1896,1197,1788,1325,1916,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_027.jpg,train,0.40583533,304,1465,397,1552,286,1444,414,1572,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_028.jpg,train,0.40311852,1024,1207,1099,1285,997,1182,1125,1310,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_029.jpg,train,0.36228883,377,1735,449,1802,349,1704,477,1832,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_030.jpg,train,0.32325223,797,1479,866,1563,767,1457,895,1585,multispecies,0
train/images/1307210661-0001-R.jpg,1307210661-0001-R_crop_031.jpg,train,0.30032802,1868,1112,1936,1199,1838,1091,1966,1219,multispecies,0
train/images/1703121298-0010-G.jpg,1703121298-0010-G_crop_000.jpg,train,0.346082,1081,831,1234,1040,1093,871,1221,999,multispecies,1
train/images/1703121298-0010-G.jpg,1703121298-0010-G_crop_001.jpg,train,0.3429397,1566,676,1745,877,1591,712,1719,840,multispecies,1
train/images/1709041080-0036-S_R.jpg,1709041080-0036-S_R_crop_000.jpg,train,0.40790513,1299,459,1490,662,1330,496,1458,624,multispecies,1
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_000.jpg,train,0.9143977,1713,348,1790,435,1687,327,1815,455,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_001.jpg,train,0.8290085,2497,1402,2564,1479,2466,1376,2592,1504,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_002.jpg,train,0.8090789,1041,1394,1118,1472,1015,1369,1143,1497,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_003.jpg,train,0.80900574,402,1148,463,1215,368,1117,496,1245,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_004.jpg,train,0.7803015,2327,1009,2399,1088,2299,984,2427,1112,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_005.jpg,train,0.77614576,2037,1654,2111,1729,2010,1627,2138,1755,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_006.jpg,train,0.72322583,2187,730,2249,801,2154,701,2282,829,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_007.jpg,train,0.67515326,2266,1271,2334,1349,2236,1246,2364,1374,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_008.jpg,train,0.67328554,797,408,864,471,766,375,894,503,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_009.jpg,train,0.6595383,1409,569,1468,627,1374,534,1502,662,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_010.jpg,train,0.64252055,2303,898,2382,975,2278,872,2406,1000,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_011.jpg,train,0.6318817,762,1189,830,1250,732,1155,860,1283,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_012.jpg,train,0.5896629,1246,808,1300,860,1209,770,1337,898,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_013.jpg,train,0.580229,409,217,471,282,376,185,504,313,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_014.jpg,train,0.5779039,2487,408,2558,470,2458,375,2586,503,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_015.jpg,train,0.56929296,632,615,694,677,599,582,727,710,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_016.jpg,train,0.5527922,52,1256,134,1333,29,1230,157,1358,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_017.jpg,train,0.54606056,1782,0,1850,51,1752,0,1880,89,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_018.jpg,train,0.54015684,571,1091,640,1157,541,1060,669,1188,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_019.jpg,train,0.52212536,1377,1577,1434,1635,1341,1542,1469,1670,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_020.jpg,train,0.48405346,245,458,323,524,220,427,348,555,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_021.jpg,train,0.37913206,379,999,439,1066,345,968,473,1096,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_022.jpg,train,0.3623784,836,565,916,641,812,539,940,667,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_023.jpg,train,0.3423152,2296,891,2386,978,2277,870,2405,998,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_024.jpg,train,0.3243,1043,1392,1115,1470,1015,1367,1143,1495,multispecies,0
train/images/1704282807-0016-R.jpg,1704282807-0016-R_crop_025.jpg,train,0.30246615,628,608,697,678,598,579,726,707,multispecies,0
train/images/1401080976-0006-T.jpg,1401080976-0006-T_crop_000.jpg,train,0.6813876,1199,942,1292,1032,1181,923,1309,1051,multispecies,2
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_000.jpg,train,0.74433166,746,1266,826,1355,722,1246,850,1374,multispecies,0
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_001.jpg,train,0.67680717,1607,1330,1697,1418,1588,1310,1716,1438,multispecies,0
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_002.jpg,train,0.5168842,1032,80,1136,209,1020,80,1148,208,multispecies,0
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_003.jpg,train,0.49990216,1503,1229,1599,1325,1487,1213,1615,1341,multispecies,0
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_004.jpg,train,0.49588388,2375,1502,2452,1578,2349,1476,2477,1604,multispecies,0
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_005.jpg,train,0.49283132,250,1051,346,1158,234,1040,362,1168,multispecies,0
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_006.jpg,train,0.46343464,1180,1056,1281,1161,1166,1044,1294,1172,multispecies,0
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_007.jpg,train,0.45946762,2030,66,2133,175,2017,56,2145,184,multispecies,0
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_008.jpg,train,0.45814383,906,549,1001,656,889,538,1017,666,multispecies,0
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_009.jpg,train,0.43241853,1289,1315,1386,1409,1273,1298,1401,1426,multispecies,0
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_010.jpg,train,0.3866546,48,832,139,930,29,817,157,945,multispecies,0
train/images/1405022890-0002-R.jpg,1405022890-0002-R_crop_011.jpg,train,0.3626704,1290,1313,1385,1407,1273,1296,1401,1424,multispecies,0
train/images/1312132815-0004-G.jpg,1312132815-0004-G_crop_000.jpg,train,0.73567957,1347,971,1468,1085,1343,964,1471,1092,multispecies,2
train/images/1312132815-0004-G.jpg,1312132815-0004-G_crop_001.jpg,train,0.5443533,1345,965,1472,1089,1344,963,1472,1091,multispecies,2
train/images/1307210661-0008-R.jpg,1307210661-0008-R_crop_000.jpg,train,0.8059496,1751,1538,1835,1616,1729,1513,1857,1641,multispecies,0
train/images/1307210661-0008-R.jpg,1307210661-0008-R_crop_001.jpg,train,0.7365856,1598,1697,1674,1779,1572,1674,1700,1802,multispecies,0
train/images/1307210661-0008-R.jpg,1307210661-0008-R_crop_002.jpg,train,0.72221166,1586,1119,1667,1196,1562,1093,1690,1221,multispecies,0
train/images/1307210661-0008-R.jpg,1307210661-0008-R_crop_003.jpg,train,0.70206696,2337,825,2419,903,2314,800,2442,928,multispecies,0
train/images/1307210661-0008-R.jpg,1307210661-0008-R_crop_004.jpg,train,0.6990287,713,1475,797,1565,691,1456,819,1584,multispecies,0
train/images/1307210661-0008-R.jpg,1307210661-0008-R_crop_005.jpg,train,0.6139601,852,719,938,802,831,696,959,824,multispecies,0
train/images/1307210661-0008-R.jpg,1307210661-0008-R_crop_006.jpg,train,0.6056911,1488,389,1572,467,1466,364,1594,492,multispecies,0
train/images/1307210661-0008-R.jpg,1307210661-0008-R_crop_007.jpg,train,0.588539,1552,1267,1631,1341,1527,1240,1655,1368,multispecies,0
