original_image,crop_filename,split,class_id,class_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,source
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_003.png,train,0,ring,280,1765,352,1832,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_004.png,train,0,ring,312,1482,380,1542,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_005.png,train,0,ring,387,1748,443,1802,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_006.png,train,0,ring,473,1520,535,1577,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_007.png,train,0,ring,479,1160,554,1232,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_008.png,train,0,ring,747,1239,816,1304,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_009.png,train,0,ring,807,1482,858,1556,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_010.png,train,0,ring,813,597,858,659,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_011.png,train,0,ring,807,1713,872,1770,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_012.png,train,0,ring,862,763,930,823,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_013.png,train,0,ring,892,1251,958,1313,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_014.png,train,0,ring,925,575,990,632,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_015.png,train,0,ring,1018,1381,1077,1433,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_016.png,train,0,ring,1035,1215,1090,1281,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_017.png,train,0,ring,1110,1086,1172,1143,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_018.png,train,0,ring,1267,1183,1329,1251,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_019.png,train,0,ring,1368,743,1444,796,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_020.png,train,0,ring,1577,362,1642,421,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_021.png,train,0,ring,1707,1601,1769,1656,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_022.png,train,0,ring,1732,986,1784,1041,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_023.png,train,0,ring,1754,1224,1809,1281,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_024.png,train,0,ring,1870,1125,1927,1195,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_025.png,train,0,ring,1869,1445,1936,1519,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_026.png,train,0,ring,1937,932,2010,989,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_027.png,train,0,ring,1951,57,2028,111,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_028.png,train,0,ring,2073,1460,2149,1529,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_029.png,train,0,ring,2112,1773,2174,1839,ground_truth
images\1307210661-0001-R.jpg,1307210661-0001-R_crop_030.png,train,0,ring,2122,619,2179,672,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_000.png,train,0,ring,189,25,272,106,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_001.png,train,0,ring,416,1614,493,1663,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_002.png,train,0,ring,467,1316,518,1368,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_003.png,train,0,ring,529,877,603,947,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_004.png,train,0,ring,751,679,806,724,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_005.png,train,0,ring,827,999,908,1041,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_006.png,train,0,ring,922,403,964,481,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_007.png,train,0,ring,908,1718,979,1757,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_008.png,train,0,ring,955,679,1020,738,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_009.png,train,0,ring,1182,332,1232,394,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_010.png,train,0,ring,1187,1762,1237,1815,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_011.png,train,0,ring,1195,900,1258,974,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_012.png,train,0,ring,1297,1200,1369,1259,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_013.png,train,0,ring,1344,111,1423,185,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_014.png,train,0,ring,1581,1646,1641,1698,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_015.png,train,0,ring,1595,1324,1644,1378,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_016.png,train,0,ring,1592,1386,1668,1447,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_017.png,train,0,ring,1611,277,1686,337,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_018.png,train,0,ring,1758,972,1828,1034,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_019.png,train,0,ring,1826,136,1901,198,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_020.png,train,0,ring,2031,1723,2094,1787,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_021.png,train,0,ring,2281,1666,2346,1716,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_022.png,train,0,ring,2356,845,2423,900,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_023.png,train,0,ring,2479,987,2534,1041,ground_truth
images\1307210661-0002-R.jpg,1307210661-0002-R_crop_024.png,train,0,ring,2507,959,2569,1006,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_000.png,train,0,ring,100,46,184,106,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_001.png,train,0,ring,292,763,372,830,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_002.png,train,0,ring,417,188,490,270,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_003.png,train,0,ring,459,1254,528,1324,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_004.png,train,0,ring,553,1197,609,1267,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_005.png,train,0,ring,676,798,741,867,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_006.png,train,0,ring,704,1715,765,1777,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_007.png,train,0,ring,761,790,838,852,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_008.png,train,0,ring,775,1447,832,1510,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_009.png,train,0,ring,777,1051,861,1108,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_010.png,train,0,ring,834,748,908,820,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_011.png,train,0,ring,1004,1333,1065,1408,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_012.png,train,0,ring,1212,1222,1287,1276,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_013.png,train,0,ring,1215,1713,1308,1777,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_014.png,train,0,ring,1284,540,1353,605,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_015.png,train,0,ring,1322,1232,1379,1297,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_016.png,train,0,ring,1420,992,1505,1065,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_017.png,train,0,ring,1530,1282,1602,1361,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_018.png,train,0,ring,1581,828,1632,902,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_019.png,train,0,ring,1668,160,1735,230,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_020.png,train,0,ring,1742,1096,1804,1170,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_021.png,train,0,ring,2010,1167,2077,1225,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_022.png,train,0,ring,2159,617,2231,711,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_023.png,train,0,ring,2188,173,2260,250,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_024.png,train,0,ring,2245,1279,2300,1366,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_025.png,train,0,ring,2245,1093,2297,1148,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_026.png,train,0,ring,2275,1797,2340,1884,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_027.png,train,0,ring,2270,304,2349,376,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_028.png,train,0,ring,2290,1021,2371,1123,ground_truth
images\1307210661-0003-R.jpg,1307210661-0003-R_crop_029.png,train,0,ring,2370,971,2444,1043,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_000.png,train,0,ring,260,471,328,535,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_001.png,train,0,ring,280,69,355,141,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_002.png,train,0,ring,488,1197,535,1267,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_003.png,train,0,ring,580,69,651,133,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_004.png,train,0,ring,593,297,666,349,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_005.png,train,0,ring,618,1272,689,1321,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_006.png,train,0,ring,795,399,842,468,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_007.png,train,0,ring,831,1733,898,1777,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_008.png,train,0,ring,882,1413,937,1480,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_009.png,train,0,ring,893,1276,949,1341,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_010.png,train,0,ring,897,401,959,458,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_011.png,train,0,ring,908,302,962,376,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_012.png,train,0,ring,933,205,991,290,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_013.png,train,0,ring,979,320,1040,376,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_014.png,train,0,ring,1064,719,1141,766,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_015.png,train,0,ring,1079,1023,1143,1093,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_016.png,train,0,ring,1095,287,1141,349,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_017.png,train,0,ring,1136,394,1203,475,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_018.png,train,0,ring,1163,1730,1222,1792,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_019.png,train,0,ring,1175,1646,1231,1708,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_020.png,train,0,ring,1259,545,1313,610,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_021.png,train,0,ring,1459,1256,1519,1324,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_022.png,train,0,ring,1514,245,1578,312,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_023.png,train,0,ring,1552,1034,1610,1085,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_024.png,train,0,ring,1676,1348,1729,1403,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_025.png,train,0,ring,1803,1713,1851,1777,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_026.png,train,0,ring,1799,1103,1872,1165,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_027.png,train,0,ring,1815,1167,1891,1222,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_028.png,train,0,ring,1856,790,1961,843,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_029.png,train,0,ring,1970,1061,2034,1111,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_030.png,train,0,ring,1993,1534,2058,1591,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_031.png,train,0,ring,2317,1115,2375,1173,ground_truth
images\1307210661-0004-R.jpg,1307210661-0004-R_crop_032.png,train,0,ring,2327,208,2392,285,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_000.png,train,0,ring,16,408,92,483,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_001.png,train,0,ring,139,1194,201,1249,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_002.png,train,0,ring,375,1545,439,1599,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_003.png,train,0,ring,648,1358,721,1420,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_004.png,train,0,ring,675,1844,736,1901,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_005.png,train,0,ring,742,753,797,833,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_006.png,train,0,ring,940,1200,1004,1269,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_007.png,train,0,ring,968,9,1048,89,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_008.png,train,0,ring,1003,1678,1070,1748,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_009.png,train,0,ring,1059,689,1111,746,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_010.png,train,0,ring,1070,1272,1146,1331,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_011.png,train,0,ring,1071,624,1147,679,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_012.png,train,0,ring,1283,203,1349,265,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_013.png,train,0,ring,1328,689,1395,749,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_014.png,train,0,ring,1364,1571,1434,1619,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_015.png,train,0,ring,1441,307,1521,352,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_016.png,train,0,ring,1613,822,1678,887,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_017.png,train,0,ring,1646,713,1724,765,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_018.png,train,0,ring,1686,1358,1758,1430,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_019.png,train,0,ring,1715,1031,1791,1088,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_020.png,train,0,ring,1774,1294,1818,1343,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_021.png,train,0,ring,1789,1148,1848,1202,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_022.png,train,0,ring,2062,1349,2134,1428,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_023.png,train,0,ring,2108,1177,2175,1242,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_024.png,train,0,ring,2352,823,2412,892,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_025.png,train,0,ring,2382,235,2454,302,ground_truth
images\1307210661-0005-R.jpg,1307210661-0005-R_crop_026.png,train,0,ring,2503,823,2568,897,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_000.png,train,0,ring,173,1762,244,1834,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_001.png,train,0,ring,280,976,350,1048,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_002.png,train,0,ring,315,713,395,768,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_003.png,train,0,ring,322,798,387,857,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_004.png,train,0,ring,438,1286,513,1371,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_005.png,train,0,ring,488,840,570,897,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_006.png,train,0,ring,594,1777,665,1845,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_007.png,train,0,ring,761,1832,819,1894,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_008.png,train,0,ring,772,562,863,652,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_009.png,train,0,ring,812,1334,887,1396,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_010.png,train,0,ring,1030,937,1096,989,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_011.png,train,0,ring,1349,1390,1416,1452,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_012.png,train,0,ring,1375,1056,1440,1127,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_013.png,train,0,ring,1379,979,1448,1053,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_014.png,train,0,ring,1739,1138,1804,1205,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_015.png,train,0,ring,1818,1772,1881,1849,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_016.png,train,0,ring,1946,1726,2022,1807,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_017.png,train,0,ring,2096,210,2155,265,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_018.png,train,0,ring,2110,1286,2191,1346,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_019.png,train,0,ring,2219,1634,2296,1693,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_020.png,train,0,ring,2238,533,2299,592,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_021.png,train,0,ring,2316,1366,2366,1443,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_022.png,train,0,ring,2321,416,2401,466,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_023.png,train,0,ring,2360,1274,2420,1331,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_024.png,train,0,ring,2432,136,2483,211,ground_truth
images\1307210661-0006-R.jpg,1307210661-0006-R_crop_025.png,train,0,ring,2471,1175,2530,1234,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_000.png,val,0,ring,28,257,94,319,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_001.png,val,0,ring,56,930,122,997,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_002.png,val,0,ring,108,1279,173,1348,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_003.png,val,0,ring,115,1577,179,1658,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_004.png,val,0,ring,117,577,194,632,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_005.png,val,0,ring,549,200,604,270,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_006.png,val,0,ring,824,1457,895,1529,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_007.png,val,0,ring,866,820,939,877,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_008.png,val,0,ring,879,1229,979,1287,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_009.png,val,0,ring,913,855,979,914,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_010.png,val,0,ring,952,386,999,448,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_011.png,val,0,ring,978,1510,1050,1572,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_012.png,val,0,ring,1033,359,1100,414,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_013.png,val,0,ring,1152,495,1232,565,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_014.png,val,0,ring,1183,98,1244,175,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_015.png,val,0,ring,1291,822,1343,867,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_016.png,val,0,ring,1347,833,1404,892,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_017.png,val,0,ring,1379,1100,1464,1160,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_018.png,val,0,ring,1509,1081,1556,1162,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_019.png,val,0,ring,1551,1358,1597,1421,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_020.png,val,0,ring,1648,803,1703,892,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_021.png,val,0,ring,1708,1753,1785,1794,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_022.png,val,0,ring,1838,1232,1899,1311,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_023.png,val,0,ring,1846,471,1906,525,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_024.png,val,0,ring,1926,1607,1987,1675,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_025.png,val,0,ring,1966,788,2036,853,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_026.png,val,0,ring,2042,887,2104,951,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_027.png,val,0,ring,2256,372,2317,441,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_028.png,val,0,ring,2265,1812,2344,1897,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_029.png,val,0,ring,2290,617,2351,679,ground_truth
images\1307210661-0007-R.jpg,1307210661-0007-R_crop_030.png,val,0,ring,2316,248,2376,324,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_000.png,train,0,ring,392,1492,448,1557,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_001.png,train,0,ring,416,1472,479,1515,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_002.png,train,0,ring,426,443,487,501,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_003.png,train,0,ring,438,1026,500,1078,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_004.png,train,0,ring,701,940,752,989,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_005.png,train,0,ring,707,1006,783,1053,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_006.png,train,0,ring,725,1483,797,1554,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_007.png,train,0,ring,873,733,927,791,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_008.png,train,0,ring,898,389,945,466,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_009.png,train,0,ring,970,1415,1136,1549,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_010.png,train,0,ring,1021,1041,1085,1105,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_011.png,train,0,ring,1026,676,1111,731,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_012.png,train,0,ring,1142,738,1205,801,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_013.png,train,0,ring,1170,480,1247,555,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_014.png,train,0,ring,1182,1353,1246,1420,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_015.png,train,0,ring,1283,1185,1349,1244,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_016.png,train,0,ring,1385,1524,1441,1569,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_017.png,train,0,ring,1411,1453,1470,1500,ground_truth
images\1307210661-0008-R.jpg,1307210661-0008-R_crop_018.png,train,0,ring,1443,1519,1506,1581,ground_truth
