original_image,crop_filename,split,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,dataset_source
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_015.jpg,train,0.010332886,231,1148,1822,1944,962,1482,1090,1610,mp_idb
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_016.jpg,train,0.010265477,987,1113,2592,1944,1725,1464,1853,1592,mp_idb
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_017.jpg,train,0.010261603,0,1133,1130,1944,501,1474,629,1602,mp_idb
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_018.jpg,train,0.010193893,1277,1202,2585,1944,1867,1509,1995,1637,mp_idb
train/images/1405022890-0003-R.jpg,1405022890-0003-R_crop_019.jpg,train,0.010062543,0,0,1213,1072,542,472,670,600,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_000.jpg,train,0.019196233,2229,581,2592,1944,2346,1198,2474,1326,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_001.jpg,train,0.01858189,2170,16,2592,1342,2317,615,2445,743,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_002.jpg,train,0.017568132,2151,59,2592,1769,2307,850,2435,978,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_003.jpg,train,0.013894589,2124,1065,2592,1944,2294,1440,2422,1568,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_004.jpg,train,0.012676194,0,7,219,336,45,107,173,235,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_005.jpg,train,0.012302084,0,1612,442,1944,157,1714,285,1842,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_006.jpg,train,0.012081494,1972,1214,2592,1944,2218,1515,2346,1643,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_007.jpg,train,0.011717866,0,1609,819,1944,345,1712,473,1840,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_008.jpg,train,0.010969641,0,547,1396,1825,634,1122,762,1250,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_009.jpg,train,0.010731102,0,25,209,442,40,169,168,297,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_010.jpg,train,0.010712398,21,1581,1244,1944,568,1698,696,1826,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_011.jpg,train,0.0106737595,0,226,1247,1418,559,758,687,886,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_012.jpg,train,0.010661847,1385,1219,2589,1944,1923,1517,2051,1645,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_013.jpg,train,0.010467554,207,1204,2067,1944,1073,1510,1201,1638,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_014.jpg,train,0.010426404,0,1576,208,1944,40,1696,168,1824,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_015.jpg,train,0.0104243625,2394,0,2585,1464,2425,668,2553,796,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_016.jpg,train,0.010398648,0,5,561,333,216,105,344,233,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_017.jpg,train,0.010185096,284,1130,2515,1944,1335,1473,1463,1601,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_018.jpg,train,0.010165818,825,1161,2592,1944,1644,1488,1772,1616,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_019.jpg,train,0.010137855,0,323,1498,1679,685,937,813,1065,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_020.jpg,train,0.010030622,0,210,1233,1052,552,567,680,695,mp_idb
train/images/1701151546-0013-R_T.jpg,1701151546-0013-R_T_crop_021.jpg,train,0.010018696,1480,23,2581,972,1966,433,2094,561,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_000.jpg,train,0.012880349,0,7,224,329,48,104,176,232,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_001.jpg,train,0.012138018,0,1507,480,1944,176,1661,304,1789,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_002.jpg,train,0.011868764,0,1568,802,1944,337,1692,465,1820,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_003.jpg,train,0.011529584,1987,0,2592,662,2225,267,2353,395,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_004.jpg,train,0.011259638,1982,1563,2592,1944,2223,1689,2351,1817,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_005.jpg,train,0.010820373,0,22,212,448,42,171,170,299,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_006.jpg,train,0.0108083645,1987,1397,2592,1944,2225,1606,2353,1734,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_007.jpg,train,0.010804268,1731,1547,2592,1944,2097,1681,2225,1809,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_008.jpg,train,0.010787865,2063,0,2592,246,2263,59,2391,187,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_009.jpg,train,0.01066147,1348,1508,2357,1944,1788,1662,1916,1790,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_010.jpg,train,0.010660117,0,1517,921,1944,396,1666,524,1794,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_011.jpg,train,0.0106229475,1977,1278,2592,1944,2220,1547,2348,1675,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_012.jpg,train,0.01062189,1991,253,2592,1027,2227,576,2355,704,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_013.jpg,train,0.010608228,1087,1492,2104,1944,1531,1654,1659,1782,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_014.jpg,train,0.010585326,824,1496,1844,1944,1270,1656,1398,1784,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_015.jpg,train,0.010572729,1987,509,2592,1279,2225,830,2353,958,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_016.jpg,train,0.010554871,564,1503,1577,1944,1006,1659,1134,1787,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_017.jpg,train,0.01052852,166,1505,1192,1944,615,1660,743,1788,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_018.jpg,train,0.010527572,1981,758,2592,1552,2222,1091,2350,1219,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_019.jpg,train,0.010512934,1980,1016,2592,1808,2222,1348,2350,1476,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_020.jpg,train,0.010366401,2052,0,2592,485,2258,178,2386,306,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_021.jpg,train,0.010265138,0,3,530,337,201,106,329,234,mp_idb
train/images/1409171742-0008-R.jpg,1409171742-0008-R_crop_022.jpg,train,0.010228273,0,1575,207,1944,39,1695,167,1823,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_000.jpg,train,0.021163926,2223,0,2592,1375,2343,623,2471,751,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_001.jpg,train,0.020618683,2248,588,2592,1944,2356,1202,2484,1330,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_002.jpg,train,0.019686062,2227,196,2592,1909,2345,988,2473,1116,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_003.jpg,train,0.015475653,2016,1223,2591,1944,2239,1519,2367,1647,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_004.jpg,train,0.015179323,2274,973,2592,1944,2369,1394,2497,1522,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_005.jpg,train,0.012402993,0,5,238,355,55,116,183,244,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_006.jpg,train,0.011261708,2102,0,2592,1221,2283,546,2411,674,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_007.jpg,train,0.011152351,0,21,1071,744,471,318,599,446,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_008.jpg,train,0.011068407,0,1329,928,1944,400,1572,528,1700,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_009.jpg,train,0.011018418,0,1224,476,1944,174,1520,302,1648,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_010.jpg,train,0.011014183,0,14,215,536,43,211,171,339,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_011.jpg,train,0.010487687,0,17,562,649,217,269,345,397,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_012.jpg,train,0.0104775075,0,1553,224,1944,48,1684,176,1812,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_013.jpg,train,0.010384859,1591,1203,2585,1944,2024,1509,2152,1637,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_014.jpg,train,0.010296117,622,1092,2445,1944,1469,1454,1597,1582,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_015.jpg,train,0.010256513,1042,1094,2592,1944,1753,1455,1881,1583,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_016.jpg,train,0.010204656,279,1076,2176,1944,1163,1446,1291,1574,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_017.jpg,train,0.010202114,1302,1179,2585,1944,1879,1497,2007,1625,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_018.jpg,train,0.010155786,116,1055,1696,1944,842,1435,970,1563,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_019.jpg,train,0.010090178,0,1069,1187,1944,529,1442,657,1570,mp_idb
train/images/1305121398-0015-S.jpg,1305121398-0015-S_crop_020.jpg,train,0.010075228,0,26,1610,827,741,362,869,490,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_000.jpg,train,0.021777311,2246,459,2592,1944,2355,1137,2483,1265,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_001.jpg,train,0.02084434,2193,3,2592,1374,2328,624,2456,752,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_002.jpg,train,0.020562278,2221,195,2592,1909,2342,988,2470,1116,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_003.jpg,train,0.019721443,2272,845,2592,1944,2368,1330,2496,1458,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_004.jpg,train,0.016632814,2021,1229,2591,1944,2242,1522,2370,1650,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_005.jpg,train,0.012571719,0,5,232,342,52,109,180,237,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_006.jpg,train,0.011351376,0,21,1180,756,526,324,654,452,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_007.jpg,train,0.011311839,0,14,212,523,42,204,170,332,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_008.jpg,train,0.011193912,0,1289,913,1944,392,1552,520,1680,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_009.jpg,train,0.011058938,0,1258,468,1944,170,1537,298,1665,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_010.jpg,train,0.010728672,0,18,536,683,204,286,332,414,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_011.jpg,train,0.010433323,0,1568,221,1944,46,1692,174,1820,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_012.jpg,train,0.010418972,2055,0,2592,1213,2259,542,2387,670,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_013.jpg,train,0.010380836,0,1053,1166,1944,519,1434,647,1562,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_014.jpg,train,0.01035474,172,1081,1901,1944,972,1448,1100,1576,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_015.jpg,train,0.010344049,1582,1205,2585,1944,2019,1510,2147,1638,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_016.jpg,train,0.010228838,403,1088,2395,1944,1335,1452,1463,1580,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_017.jpg,train,0.01017153,1229,1187,2584,1944,1842,1501,1970,1629,mp_idb
train/images/1307210661-0003-R.jpg,1307210661-0003-R_crop_018.jpg,train,0.010148761,977,1101,2592,1944,1720,1458,1848,1586,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_000.jpg,train,0.012807118,0,7,224,332,48,105,176,233,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_001.jpg,train,0.012056062,0,1514,460,1944,166,1665,294,1793,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_002.jpg,train,0.01178486,0,1570,797,1944,334,1693,462,1821,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_003.jpg,train,0.011513348,1977,0,2592,661,2220,266,2348,394,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_004.jpg,train,0.011243288,1966,1547,2592,1944,2215,1681,2343,1809,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_005.jpg,train,0.010903315,943,1494,1969,1944,1392,1655,1520,1783,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_006.jpg,train,0.010875709,1725,1532,2592,1944,2094,1674,2222,1802,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_007.jpg,train,0.010874001,1203,1494,2219,1944,1647,1655,1775,1783,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_008.jpg,train,0.01085626,559,1498,1584,1944,1007,1657,1135,1785,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_009.jpg,train,0.010849575,64,1507,1059,1944,497,1661,625,1789,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_010.jpg,train,0.010822196,1466,1502,2477,1944,1907,1659,2035,1787,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_011.jpg,train,0.010772427,302,1497,1323,1944,748,1656,876,1784,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_012.jpg,train,0.010761061,0,23,210,455,41,175,169,303,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_013.jpg,train,0.010755499,1976,1386,2592,1944,2220,1601,2348,1729,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_014.jpg,train,0.010741003,2058,0,2592,252,2261,62,2389,190,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_015.jpg,train,0.01056159,1982,242,2592,1036,2223,575,2351,703,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_016.jpg,train,0.010545284,1973,884,2592,1679,2218,1217,2346,1345,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_017.jpg,train,0.0105386535,1981,499,2592,1289,2222,830,2350,958,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_018.jpg,train,0.010529712,1967,1136,2592,1938,2215,1473,2343,1601,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_019.jpg,train,0.010232793,0,1561,208,1944,40,1688,168,1816,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_020.jpg,train,0.010226164,2046,0,2592,474,2255,173,2383,301,mp_idb
train/images/1409191647-0008-T.jpg,1409191647-0008-T_crop_021.jpg,train,0.010219327,0,4,566,342,219,109,347,237,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_000.jpg,train,0.012753339,0,5,225,332,48,104,176,232,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_001.jpg,train,0.012445047,0,1599,466,1944,169,1707,297,1835,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_002.jpg,train,0.011847425,0,1604,815,1944,343,1710,471,1838,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_003.jpg,train,0.011572786,1972,0,2592,601,2218,236,2346,364,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_004.jpg,train,0.011198098,1981,1547,2592,1944,2222,1681,2350,1809,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_005.jpg,train,0.010956715,66,1539,1089,1944,513,1677,641,1805,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_006.jpg,train,0.010816929,0,20,210,460,41,176,169,304,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_007.jpg,train,0.010815097,306,1519,1336,1944,757,1667,885,1795,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_008.jpg,train,0.010805704,570,1505,1584,1944,1013,1660,1141,1788,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_009.jpg,train,0.010761218,1737,1523,2592,1944,2100,1669,2228,1797,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_010.jpg,train,0.010751252,2005,1,2592,240,2234,56,2362,184,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_011.jpg,train,0.010737781,0,1571,210,1944,41,1693,169,1821,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_012.jpg,train,0.010716579,831,1501,1838,1944,1270,1658,1398,1786,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_013.jpg,train,0.010697698,1347,1503,2359,1944,1789,1659,1917,1787,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_014.jpg,train,0.010686027,1090,1503,2094,1944,1528,1659,1656,1787,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_015.jpg,train,0.010611526,1975,246,2592,1022,2219,570,2347,698,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_016.jpg,train,0.010587963,1979,89,2592,894,2221,427,2349,555,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_017.jpg,train,0.010570753,1974,493,2592,1283,2219,824,2347,952,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_018.jpg,train,0.010542582,1966,1270,2592,1944,2215,1543,2343,1671,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_019.jpg,train,0.010534881,1968,752,2592,1557,2216,1090,2344,1218,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_020.jpg,train,0.010491645,1970,1010,2592,1821,2217,1351,2345,1479,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_021.jpg,train,0.010148508,0,1,582,337,227,105,355,233,mp_idb
train/images/1704282807-0011-R_T.jpg,1704282807-0011-R_T_crop_022.jpg,train,0.010126687,0,1520,206,1944,39,1668,167,1796,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_000.jpg,train,0.021104451,2218,0,2592,1374,2341,623,2469,751,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_001.jpg,train,0.021010622,2245,462,2592,1944,2354,1139,2482,1267,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_002.jpg,train,0.019055497,2231,61,2592,1802,2347,867,2475,995,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_003.jpg,train,0.018678773,2270,847,2592,1944,2367,1331,2495,1459,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_004.jpg,train,0.015916934,2020,1229,2591,1944,2241,1522,2369,1650,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_005.jpg,train,0.012439873,0,4,236,339,54,107,182,235,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_006.jpg,train,0.011350739,0,13,213,517,42,201,170,329,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_007.jpg,train,0.011302553,0,20,1208,755,540,323,668,451,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_008.jpg,train,0.011185228,0,1312,816,1944,344,1564,472,1692,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_009.jpg,train,0.011135115,0,1247,484,1944,178,1531,306,1659,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_010.jpg,train,0.010909163,2073,0,2592,1213,2268,542,2396,670,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_011.jpg,train,0.01068934,0,18,555,677,213,283,341,411,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_012.jpg,train,0.010477967,1587,1236,2586,1944,2022,1526,2150,1654,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_013.jpg,train,0.010454523,0,1561,223,1944,47,1688,175,1816,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_014.jpg,train,0.010319977,0,3,1220,1079,546,477,674,605,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_015.jpg,train,0.010319116,633,1142,2315,1944,1410,1479,1538,1607,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_016.jpg,train,0.010237247,367,1146,1741,1944,990,1481,1118,1609,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_017.jpg,train,0.010187789,90,1119,1378,1944,670,1467,798,1595,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_018.jpg,train,0.01018738,1122,1154,2579,1944,1786,1485,1914,1613,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_019.jpg,train,0.010112267,0,1144,1087,1944,479,1480,607,1608,mp_idb
train/images/1405022890-0001-R.jpg,1405022890-0001-R_crop_020.jpg,train,0.010086521,1542,21,2585,1418,1999,655,2127,783,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_000.jpg,train,0.020658521,2235,461,2592,1944,2349,1138,2477,1266,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_001.jpg,train,0.020503724,2213,11,2592,1368,2338,625,2466,753,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_002.jpg,train,0.019672273,2263,717,2592,1944,2363,1266,2491,1394,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_003.jpg,train,0.016719239,2283,974,2592,1944,2373,1395,2501,1523,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_004.jpg,train,0.016031073,2019,1231,2591,1944,2241,1523,2369,1651,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_005.jpg,train,0.012482679,0,5,235,339,53,108,181,236,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_006.jpg,train,0.011189464,0,21,1187,745,529,319,657,447,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_007.jpg,train,0.011155154,0,1303,866,1944,369,1559,497,1687,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_008.jpg,train,0.011107558,0,14,213,510,42,198,170,326,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_009.jpg,train,0.011090345,0,1137,450,1944,161,1476,289,1604,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_010.jpg,train,0.010530766,0,1557,220,1944,46,1686,174,1814,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_011.jpg,train,0.010470489,0,18,533,664,202,277,330,405,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_012.jpg,train,0.010406934,1624,1237,2585,1944,2040,1526,2168,1654,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_013.jpg,train,0.010364111,555,1152,2012,1944,1219,1484,1347,1612,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_014.jpg,train,0.01033135,819,1135,2356,1944,1523,1475,1651,1603,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_015.jpg,train,0.010319475,298,1151,1639,1944,904,1483,1032,1611,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_016.jpg,train,0.01030595,1121,1155,2580,1944,1786,1485,1914,1613,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_017.jpg,train,0.010205085,2059,0,2592,1211,2261,541,2389,669,mp_idb
train/images/1405022890-0005-R.jpg,1405022890-0005-R_crop_018.jpg,train,0.010199364,0,1127,1113,1944,492,1471,620,1599,mp_idb
