original_image,crop_filename,split,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,dataset_source,ground_truth_class
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_022.jpg,train,0.47446996,818,592,863,651,776,557,904,685,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_023.jpg,train,0.45412344,2063,1465,2151,1530,2043,1433,2171,1561,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_024.jpg,train,0.4520129,2429,992,2547,1103,2424,983,2552,1111,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_025.jpg,train,0.44717664,865,752,944,833,840,728,968,856,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_026.jpg,train,0.43962422,822,587,870,655,782,557,910,685,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_027.jpg,train,0.39697507,234,1887,334,1943,220,1851,348,1944,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_028.jpg,train,0.39535555,2447,887,2543,971,2431,865,2559,993,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_029.jpg,train,0.38533175,889,553,1003,643,882,534,1010,662,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_030.jpg,train,0.37088424,1033,1209,1115,1288,1010,1184,1138,1312,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_031.jpg,train,0.35984367,1222,1814,1291,1888,1192,1787,1320,1915,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_032.jpg,train,0.35228905,1023,1384,1100,1450,997,1353,1125,1481,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_033.jpg,train,0.34816536,824,583,978,658,837,556,965,684,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_034.jpg,train,0.32537314,2072,1475,2142,1535,2043,1441,2171,1569,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_035.jpg,train,0.285889,381,1724,461,1806,357,1701,485,1829,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_036.jpg,train,0.27365077,1873,1429,1946,1516,1845,1408,1973,1536,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_037.jpg,train,0.27243125,900,1240,950,1293,861,1202,989,1330,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_038.jpg,train,0.26682994,474,1525,542,1600,444,1498,572,1626,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_039.jpg,train,0.26617357,905,570,997,646,887,544,1015,672,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_040.jpg,train,0.2556526,307,1460,393,1549,286,1440,414,1568,multispecies,0
train\images\1307210661-0001-R.jpg,1307210661-0001-R_crop_041.jpg,train,0.25035143,2106,1769,2178,1844,2078,1742,2206,1870,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_000.jpg,train,0.908683,2487,1003,2543,1040,2451,957,2579,1085,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_001.jpg,train,0.83410466,1582,1326,1652,1406,1553,1302,1681,1430,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_002.jpg,train,0.7751093,2483,961,2575,1047,2465,940,2592,1068,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_003.jpg,train,0.73384285,453,1305,521,1379,423,1278,551,1406,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_004.jpg,train,0.66541845,1612,278,1678,340,1581,245,1709,373,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_005.jpg,train,0.6589966,1580,1642,1640,1698,1546,1606,1674,1734,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_006.jpg,train,0.64760566,837,1000,903,1044,806,958,934,1086,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_007.jpg,train,0.64326346,964,679,1020,734,928,642,1056,770,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_008.jpg,train,0.5226512,743,676,811,735,713,641,841,769,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_009.jpg,train,0.522102,1584,1327,1645,1385,1550,1292,1678,1420,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_010.jpg,train,0.44156343,1582,1329,1666,1441,1560,1321,1688,1449,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_011.jpg,train,0.43550244,1515,0,1557,21,1472,0,1600,74,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_012.jpg,train,0.42845714,2465,962,2568,1060,2452,947,2580,1075,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_013.jpg,train,0.403647,2484,976,2573,1063,2464,955,2592,1083,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_014.jpg,train,0.36664784,193,36,273,88,169,0,297,126,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_015.jpg,train,0.3583377,196,17,285,93,176,0,304,119,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_016.jpg,train,0.3283279,1776,975,1858,1030,1753,938,1881,1066,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_017.jpg,train,0.32339114,2036,1727,2108,1779,2008,1689,2136,1817,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_018.jpg,train,0.31995976,1838,119,1925,205,1817,98,1945,226,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_019.jpg,train,0.2807887,761,0,829,40,731,0,859,84,multispecies,0
train\images\1307210661-0002-R.jpg,1307210661-0002-R_crop_020.jpg,train,0.2791523,55,1263,126,1331,26,1233,154,1361,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_000.jpg,train,0.84715617,1291,547,1351,612,1257,515,1385,643,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_001.jpg,train,0.8347065,2194,167,2257,231,2161,135,2289,263,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_002.jpg,train,0.8225916,1542,1291,1596,1357,1505,1260,1633,1388,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_003.jpg,train,0.792735,1216,1714,1303,1777,1195,1681,1323,1809,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_004.jpg,train,0.7919919,707,1725,768,1768,673,1682,801,1810,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_005.jpg,train,0.78041863,695,812,735,855,651,769,779,897,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_006.jpg,train,0.74150383,842,754,894,814,804,720,932,848,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_007.jpg,train,0.73908293,2195,166,2264,212,2165,125,2293,253,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_008.jpg,train,0.6935352,303,740,378,804,276,708,404,836,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_009.jpg,train,0.67279714,2241,1286,2302,1360,2207,1259,2335,1387,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_010.jpg,train,0.63863945,1675,163,1730,228,1638,131,1766,259,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_011.jpg,train,0.5026417,444,202,496,255,406,164,534,292,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_012.jpg,train,0.50045204,1580,843,1632,903,1542,809,1670,937,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_013.jpg,train,0.4788187,305,747,364,801,270,710,398,838,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_014.jpg,train,0.46051922,454,199,491,252,408,161,536,289,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_015.jpg,train,0.45964783,1285,541,1361,620,1259,516,1387,644,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_016.jpg,train,0.42563835,687,811,742,857,650,770,778,898,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_017.jpg,train,0.4199987,1570,839,1645,906,1543,808,1671,936,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_018.jpg,train,0.39797565,810,749,895,819,788,720,916,848,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_019.jpg,train,0.34419563,2379,973,2446,1043,2348,944,2476,1072,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_020.jpg,train,0.3254993,707,1716,775,1774,677,1681,805,1809,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_021.jpg,train,0.31026673,2189,154,2275,244,2168,135,2296,263,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_022.jpg,train,0.2799093,770,751,893,845,767,734,895,862,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_023.jpg,train,0.26818684,2191,158,2274,218,2168,124,2296,252,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_024.jpg,train,0.26444313,555,1206,606,1256,516,1167,644,1295,multispecies,0
train\images\1307210661-0003-R.jpg,1307210661-0003-R_crop_025.jpg,train,0.25161052,1541,1284,1613,1363,1513,1259,1641,1387,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_000.jpg,train,0.92196125,1164,1727,1216,1788,1126,1693,1254,1821,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_001.jpg,train,0.8203382,2323,1112,2386,1165,2290,1074,2418,1202,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_002.jpg,train,0.8132058,2001,1544,2060,1583,1966,1499,2094,1627,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_003.jpg,train,0.8000441,1516,245,1573,307,1480,212,1608,340,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_004.jpg,train,0.78443104,2335,220,2399,286,2303,189,2431,317,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_005.jpg,train,0.78065383,2369,458,2434,505,2337,417,2465,545,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_006.jpg,train,0.74221855,1868,780,1959,835,1849,743,1977,871,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_007.jpg,train,0.74039876,1679,1345,1734,1401,1642,1309,1770,1437,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_008.jpg,train,0.7393195,1094,290,1137,344,1051,253,1179,381,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_009.jpg,train,0.72372955,282,66,355,124,254,31,382,159,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_010.jpg,train,0.6961032,470,1199,531,1257,436,1164,564,1292,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_011.jpg,train,0.62002146,903,416,974,472,874,380,1002,508,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_012.jpg,train,0.61241585,593,77,653,143,559,46,687,174,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_013.jpg,train,0.6078991,1258,546,1315,605,1222,511,1350,639,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_014.jpg,train,0.6071017,896,1272,945,1343,856,1243,984,1371,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_015.jpg,train,0.5864169,837,1744,914,1791,811,1703,939,1831,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_016.jpg,train,0.58233035,1659,367,1728,445,1629,342,1757,470,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_017.jpg,train,0.577093,2367,440,2444,508,2341,410,2469,538,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_018.jpg,train,0.5660265,1550,1036,1617,1066,1519,987,1647,1115,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_019.jpg,train,0.53300416,880,1413,940,1482,846,1383,974,1511,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_020.jpg,train,0.5289628,1999,1352,2088,1452,1979,1338,2107,1466,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_021.jpg,train,0.50056505,633,743,716,838,610,726,738,854,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_022.jpg,train,0.47037002,1163,1725,1230,1797,1132,1697,1260,1825,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_023.jpg,train,0.4581361,1137,398,1207,458,1108,364,1236,492,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_024.jpg,train,0.45790595,1084,1023,1144,1084,1050,989,1178,1117,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_025.jpg,train,0.43451142,900,313,975,365,873,275,1001,403,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_026.jpg,train,0.42950997,280,59,373,135,262,33,390,161,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_027.jpg,train,0.42756033,1064,720,1148,770,1042,681,1170,809,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_028.jpg,train,0.4269097,1999,1350,2104,1474,1987,1348,2115,1476,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_029.jpg,train,0.40908086,836,1732,915,1799,811,1701,939,1829,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_030.jpg,train,0.40093672,552,688,638,765,531,662,659,790,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_031.jpg,train,0.3801437,1548,1031,1616,1072,1518,987,1646,1115,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_032.jpg,train,0.37672254,1513,233,1590,312,1487,208,1615,336,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_033.jpg,train,0.37191465,1810,1130,1886,1166,1784,1084,1912,1212,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_034.jpg,train,0.36147285,1808,1129,1889,1215,1784,1108,1912,1236,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_035.jpg,train,0.33537316,900,298,1009,374,890,272,1018,400,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_036.jpg,train,0.31227437,901,408,985,477,879,378,1007,506,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_037.jpg,train,0.30281734,1160,1642,1263,1768,1147,1641,1275,1769,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_038.jpg,train,0.30096123,1542,1011,1628,1070,1521,976,1649,1104,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_039.jpg,train,0.2994588,1676,1340,1748,1410,1648,1311,1776,1439,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_040.jpg,train,0.29755595,2097,1383,2184,1515,2076,1385,2204,1513,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_041.jpg,train,0.29463935,811,404,844,450,763,363,891,491,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_042.jpg,train,0.2858151,1452,1245,1515,1317,1419,1217,1547,1345,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_043.jpg,train,0.2722983,699,0,762,37,666,0,794,82,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_044.jpg,train,0.26345837,2321,1103,2396,1175,2294,1075,2422,1203,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_045.jpg,train,0.2607473,1810,1127,1887,1193,1784,1096,1912,1224,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_046.jpg,train,0.2561758,122,1539,175,1587,84,1499,212,1627,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_047.jpg,train,0.25565287,2000,1353,2166,1513,2019,1369,2147,1497,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_048.jpg,train,0.25525844,1167,1641,1252,1709,1145,1611,1273,1739,multispecies,0
train\images\1307210661-0004-R.jpg,1307210661-0004-R_crop_049.jpg,train,0.25388414,235,1272,299,1323,203,1233,331,1361,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_000.jpg,train,0.79331154,1612,825,1655,871,1569,784,1697,912,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_001.jpg,train,0.7893389,2067,1350,2129,1419,2034,1320,2162,1448,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_002.jpg,train,0.78873575,2126,1187,2177,1243,2087,1151,2215,1279,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_003.jpg,train,0.75828063,1347,1052,1392,1091,1305,1007,1433,1135,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_004.jpg,train,0.7415653,1048,632,1141,747,1030,625,1158,753,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_005.jpg,train,0.73608947,1077,1271,1139,1327,1044,1235,1172,1363,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_006.jpg,train,0.72301984,1690,1399,1749,1427,1655,1349,1783,1477,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_007.jpg,train,0.7125786,1393,1111,1439,1150,1352,1066,1480,1194,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_008.jpg,train,0.7010435,137,1210,200,1290,104,1186,232,1314,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_009.jpg,train,0.697725,934,1196,1003,1268,904,1168,1032,1296,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_010.jpg,train,0.69148797,1359,1108,1453,1160,1342,1070,1470,1198,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_011.jpg,train,0.6428609,1063,691,1113,743,1024,653,1152,781,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_012.jpg,train,0.61324406,967,9,1041,76,940,0,1068,106,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_013.jpg,train,0.5732189,1767,1298,1808,1344,1723,1257,1851,1385,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_014.jpg,train,0.52312297,1611,820,1678,876,1580,784,1708,912,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_015.jpg,train,0.44873342,1688,1373,1749,1434,1654,1339,1782,1467,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_016.jpg,train,0.41582564,1749,1277,1813,1346,1717,1247,1845,1375,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_017.jpg,train,0.40216875,1348,1112,1458,1244,1339,1114,1467,1242,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_018.jpg,train,0.38384357,1346,700,1392,751,1305,661,1433,789,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_019.jpg,train,0.36280516,2386,242,2433,287,2345,200,2473,328,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_020.jpg,train,0.35369498,1335,1045,1454,1164,1330,1040,1458,1168,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_021.jpg,train,0.32873142,838,0,899,28,804,0,932,78,multispecies,0
train\images\1307210661-0005-R.jpg,1307210661-0005-R_crop_022.jpg,train,0.29613775,1351,1150,1459,1248,1341,1135,1469,1263,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_000.jpg,train,0.9046075,281,979,343,1033,248,942,376,1070,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_001.jpg,train,0.89143497,184,1774,246,1825,151,1735,279,1863,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_002.jpg,train,0.8427601,817,1340,873,1393,781,1302,909,1430,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_003.jpg,train,0.81078666,1378,993,1459,1079,1354,972,1482,1100,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_004.jpg,train,0.79294425,1938,1725,2016,1806,1913,1701,2041,1829,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_005.jpg,train,0.77806246,1378,1058,1435,1113,1342,1021,1470,1149,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_006.jpg,train,0.77726287,602,1788,664,1843,569,1751,697,1879,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_007.jpg,train,0.76555157,770,568,855,643,748,541,876,669,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_008.jpg,train,0.7434937,2320,1364,2398,1417,2295,1326,2423,1454,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_009.jpg,train,0.72308666,2087,204,2153,257,2056,166,2184,294,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_010.jpg,train,0.69771695,2356,1275,2429,1333,2328,1240,2456,1368,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_011.jpg,train,0.6929152,2244,528,2297,577,2206,488,2334,616,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_012.jpg,train,0.66893536,2320,1367,2364,1415,2278,1327,2406,1455,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_013.jpg,train,0.6590572,1349,1390,1429,1448,1325,1355,1453,1483,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_014.jpg,train,0.6285566,1742,1143,1802,1201,1708,1108,1836,1236,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_015.jpg,train,0.6265393,498,852,545,888,457,806,585,934,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_016.jpg,train,0.6102498,1021,763,1065,801,979,718,1107,846,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_017.jpg,train,0.55541474,439,1271,514,1363,412,1253,540,1381,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_018.jpg,train,0.5541029,279,975,357,1046,254,946,382,1074,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_019.jpg,train,0.51862,2320,417,2403,465,2297,377,2425,505,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_020.jpg,train,0.48532024,1380,990,1457,1059,1354,960,1482,1088,multispecies,0
train\images\1307210661-0006-R.jpg,1307210661-0006-R_crop_021.jpg,train,0.47646996,2224,1641,2293,1687,2194,1600,2322,1728,multispecies,0
